id,url,title,component_type,content_text,provider,governance,states,reading_level,hierarchy_lvl0,hierarchy_lvl1,hierarchy_lvl2,hierarchy_lvl3,has_form,has_checklist,search_keywords
7f1735d8f7e346c8faa1d563976068e2,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#i-didn’t-get-my-code-sent-by-sms-to-my-mobile-number,I didn’t get my code sent by SMS to my mobile number,content,"If you didn’t get the code sent by SMS to your mobile, you can:
               check your phone signal as there may be poor reception
               try turning your phone off and on again
               try updating the software version on your mobile
               check if your phone has enough storage to receive messages
               check your blocked, junk or spam folders on your phone.
              If you can’t get codes sent by SMS, select I didn’t get my code. You can use Digital ID to sign in or your passkey, if created to sign in to your account. If you can’t use Digital ID or passkeys to sign in you’ll need to create a new account. If you want to use the same email address as your old account, you can contact the myGov helpdesk.",Services Australia,Federal Government,['National'],10,myGov sign in help | myGov,I didn’t get my code sent by SMS to my mobile number,,,False,False,"['your', 'phone', 'check', 'sign', 'account', 'didn', 'code', 'sent', 'mobile', 'digital']"
9e7f192ab495572be42e85ba5f5b6de3,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#i-need-help-using-my-passkeys,I need help using my passkeys,content,"If your passkey isn’t working as expected, try these tips including:
               check you are connected to the internet
               turn your device off and then on again
               check your device for any updates
               check your old passkey has been deleted from your password manager.",Services Australia,Federal Government,['National'],12,myGov sign in help | myGov,I need help using my passkeys,,,False,False,"['your', 'check', 'passkey', 'device', 'working', 'expected', 'these', 'tips', 'including', 'connected']"
20c71de15a9ef356126198e88d9a6760,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#20c71de15a9ef356126198e88d9a6760,Syncing passkeys,content,"When you create a passkey on a device, your password manager may sync your passkey so it is available on your other devices.If you have devices with different password managers, you’ll need to create a passkey on each device you’d like to use to sign in to myGov.Check your password manager to see if your passkey is synced with your other devices.",Services Australia,Federal Government,['National'],11,myGov sign in help | myGov,I need help using my passkeys,Syncing passkeys,,False,False,"['your', 'passkey', 'password', 'devices', 'create', 'device', 'manager', 'other', 'when', 'sync']"
5fb1c594d22a350cf16dd7d14aac45c2,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#5fb1c594d22a350cf16dd7d14aac45c2,If you lose your device,content,"If you lose your trusted device you used to create your passkey, try these tips to sign in using another option:
               use another trusted device that can access a synced passkey
               use your back up passkeys
               use your myGov sign in details if your password is turned on
               use Digital ID if connected
               if your Digital ID is not connected, you can recover your account by setting up Digital ID with Strong identity strength
               if you have set up the myGov app you can access and manage your sign in settings in the myGov app.
              If you can’t sign in to myGov you’ll need to create a new myGov account and link your services again. If you want to use the same email address, you’ll need to contact the myGov helpdesk.",Services Australia,Federal Government,['National'],12,myGov sign in help | myGov,I need help using my passkeys,If you lose your device,,False,False,"['your', 'mygov', 'sign', 'digital', 'trusted', 'device', 'create', 'passkey', 'another', 'access']"
51e0d9c727af260529d3a20249f69551,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#51e0d9c727af260529d3a20249f69551,Sharing passkeys,content,"Some password managers will let you share passkeys with others.Don’t share your myGov passkey, password, myGov PIN or myGov app PIN with anyone.",Services Australia,Federal Government,['National'],7,myGov sign in help | myGov,I need help using my passkeys,Sharing passkeys,,False,False,"['mygov', 'password', 'share', 'some', 'managers', 'passkeys', 'others', 'your', 'passkey', 'anyone']"
7febd6d12fb1439eacad449abf265905,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#i-need-to-unlock-my-account,I need to unlock my account,content,"Your account may be locked if you enter your password incorrectly too many times.You won’t be able to sign in to your myGov account using your Digital ID, passkey or app until you unlock your account.If your account is locked, follow these steps:
               Enter your myGov username or email address, and password on the sign in page.
               Select Unlock your account now.
               Enter your security code.
               Answer your secret question.
               Enter your new password, then re-enter your new password. Select Confirm.
              Once you’ve unlocked your account, keep it secure by completing tasks in the security review section of your myGov account. Find out more about how you can protect your myGov account.",Services Australia,Federal Government,['National'],7,myGov sign in help | myGov,I need to unlock my account,,,False,True,"['your', 'account', 'enter', 'password', 'mygov', 'locked', 'sign', 'unlock', 'select', 'security']"
1322722766879dc6f3c71bd32b1525a5,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/mygov-sign-in-help#1322722766879dc6f3c71bd32b1525a5,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,myGov sign in help | myGov,,,Thank you for your feedback,True,False,[]
1b40665fd0012e02344b1644d65f0de9,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/manage-sign-in-details#1b40665fd0012e02344b1644d65f0de9,Manage sign in details,content,"Find out how to change your username, password and 2 factor authentication option through the website.",Services Australia,Federal Government,['National'],9,Manage sign in details,,,,False,False,"['find', 'change', 'your', 'username', 'password', 'factor', 'authentication', 'option', 'through', 'website']"
0ac3828a4eb66d502f40d899d6a9aa03,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/manage-sign-in-details#0ac3828a4eb66d502f40d899d6a9aa03,Before you start,content,"A username can be:
               your unique 8 digit myGov username, emailed to you when you created your account
               the email address registered to your myGov account
               your mobile phone number, if you have it set up as a username.
              You can’t change your username to be the same email address or mobile number as another myGov account.For example, if you share an email address with someone else, only 1 person can use this address as their username in their myGov account.",Services Australia,Federal Government,['National'],12,Manage sign in details | myGov,Updating your username,Before you start,,False,False,"['username', 'your', 'mygov', 'account', 'address', 'email', 'mobile', 'number', 'their', 'unique']"
4a6514c293246344e064ab7b7e7dce04,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/manage-sign-in-details#4a6514c293246344e064ab7b7e7dce04,How to change your username,content,"Follow these steps to change your username:
               Sign in to your myGov account.
               Select the My account or Menu option.
               Select Account settings, and then select Sign in settings.
               Go to Username and select Manage.
               Select your preferred username option, then select Update username.
              Turn off your additional usernames and use your myGov username to keep your account secure.",Services Australia,Federal Government,['National'],7,Manage sign in details | myGov,Updating your username,How to change your username,,False,True,"['your', 'select', 'username', 'account', 'sign', 'mygov', 'option', 'settings', 'then', 'follow']"
1b5ca34ef7d694797a722bb6aa7703bd,https://my.gov.au/en/about/help/mygov-website/help-using-your-account/manage-sign-in-details#1b5ca34ef7d694797a722bb6aa7703bd,Before you start,content,"Your myGov password must:
               have between 10 and 64 characters
               have at least one letter
               have at least one number
               not be the same as one of your last passwords
               not use the same character repeatedly or have any sequential characters (for example, you can't use AAAA or 1234).
              Your password can have spaces and any of the following characters: ! @ # $ % ^ & *",Services Australia,Federal Government,['National'],8,Manage sign in details | myGov,Change your password,Before you start,,False,False,"['your', 'characters', 'password', 'least', 'same', '1234', 'mygov', 'must', 'between', 'letter']"
